"Entry"	"Entry.name"	"Status"	"Protein.names"	"Gene.names"	"Organism"	"Length"
"P62937"	"PPIA_HUMAN"	"reviewed"	"Peptidyl-prolyl cis-trans isomerase A (PPIase A) (EC 5.2.1.8) (Cyclophilin A) (Cyclosporin A-binding protein) (Rotamase A) [Cleaved into: Peptidyl-prolyl cis-trans isomerase A, N-terminally processed]"	"PPIA CYPA"	"Homo sapiens (Human)"	"165"
"P18621"	"RL17_HUMAN"	"reviewed"	"60S ribosomal protein L17 (60S ribosomal protein L23) (Large ribosomal subunit protein uL22) (PD-1)"	"RPL17"	"Homo sapiens (Human)"	"184"
"P63244"	"RACK1_HUMAN"	"reviewed"	"Receptor of activated protein C kinase 1 (Cell proliferation-inducing gene 21 protein) (Guanine nucleotide-binding protein subunit beta-2-like 1) (Guanine nucleotide-binding protein subunit beta-like protein 12.3) (Human lung cancer oncogene 7 protein) (HLC-7) (Receptor for activated C kinase) (Small ribosomal subunit protein RACK1) [Cleaved into: Receptor of activated protein C kinase 1, N-terminally processed (Guanine nucleotide-binding protein subunit beta-2-like 1, N-terminally processed)]"	"RACK1 GNB2L1 HLC7 PIG21"	"Homo sapiens (Human)"	"317"
"P63241"	"IF5A1_HUMAN"	"reviewed"	"Eukaryotic translation initiation factor 5A-1 (eIF-5A-1) (eIF-5A1) (Eukaryotic initiation factor 5A isoform 1) (eIF-5A) (Rev-binding factor) (eIF-4D)"	"EIF5A"	"Homo sapiens (Human)"	"154"
"O76011"	"KRT34_HUMAN"	"reviewed"	"Keratin, type I cuticular Ha4 (Hair keratin, type I Ha4) (Keratin-34) (K34)"	"KRT34 HHA4 HKA4 KRTHA4"	"Homo sapiens (Human)"	"436"
"Q15155"	"NOMO1_HUMAN"	"reviewed"	"Nodal modulator 1 (pM5 protein)"	"NOMO1 PM5"	"Homo sapiens (Human)"	"1222"
"P62847"	"RS24_HUMAN"	"reviewed"	"40S ribosomal protein S24 (Small ribosomal subunit protein eS24)"	"RPS24"	"Homo sapiens (Human)"	"133"
"P62913"	"RL11_HUMAN"	"reviewed"	"60S ribosomal protein L11 (CLL-associated antigen KW-12) (Large ribosomal subunit protein uL5)"	"RPL11"	"Homo sapiens (Human)"	"178"
"P62888"	"RL30_HUMAN"	"reviewed"	"60S ribosomal protein L30 (Large ribosomal subunit protein eL30)"	"RPL30"	"Homo sapiens (Human)"	"115"
"P68871"	"HBB_HUMAN"	"reviewed"	"Hemoglobin subunit beta (Beta-globin) (Hemoglobin beta chain) [Cleaved into: LVV-hemorphin-7; Spinorphin]"	"HBB"	"Homo sapiens (Human)"	"147"
"Q96RI1"	"NR1H4_HUMAN"	"reviewed"	"Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"	"NR1H4 BAR FXR HRR1 RIP14"	"Homo sapiens (Human)"	"486"
"P62820"	"RAB1A_HUMAN"	"reviewed"	"Ras-related protein Rab-1A (YPT1-related protein)"	"RAB1A RAB1"	"Homo sapiens (Human)"	"205"
"P62753"	"RS6_HUMAN"	"reviewed"	"40S ribosomal protein S6 (Phosphoprotein NP33) (Small ribosomal subunit protein eS6)"	"RPS6 OK/SW-cl.2"	"Homo sapiens (Human)"	"249"
"P62906"	"RL10A_HUMAN"	"reviewed"	"60S ribosomal protein L10a (CSA-19) (Large ribosomal subunit protein uL1) (Neural precursor cell expressed developmentally down-regulated protein 6) (NEDD-6)"	"RPL10A NEDD6"	"Homo sapiens (Human)"	"217"
"P63173"	"RL38_HUMAN"	"reviewed"	"60S ribosomal protein L38 (Large ribosomal subunit protein eL38)"	"RPL38"	"Homo sapiens (Human)"	"70"
"P62851"	"RS25_HUMAN"	"reviewed"	"40S ribosomal protein S25 (Small ribosomal subunit protein eS25)"	"RPS25"	"Homo sapiens (Human)"	"125"
"P68366"	"TBA4A_HUMAN"	"reviewed"	"Tubulin alpha-4A chain (Alpha-tubulin 1) (Testis-specific alpha-tubulin) (Tubulin H2-alpha) (Tubulin alpha-1 chain)"	"TUBA4A TUBA1"	"Homo sapiens (Human)"	"448"
"P62829"	"RL23_HUMAN"	"reviewed"	"60S ribosomal protein L23 (60S ribosomal protein L17) (Large ribosomal subunit protein uL14)"	"RPL23"	"Homo sapiens (Human)"	"140"
"P63104"	"1433Z_HUMAN"	"reviewed"	"14-3-3 protein zeta/delta (Protein kinase C inhibitor protein 1) (KCIP-1)"	"YWHAZ"	"Homo sapiens (Human)"	"245"
"P68104"	"EF1A1_HUMAN"	"reviewed"	"Elongation factor 1-alpha 1 (EF-1-alpha-1) (Elongation factor Tu) (EF-Tu) (Eukaryotic elongation factor 1 A-1) (eEF1A-1) (Leukocyte receptor cluster member 7)"	"EEF1A1 EEF1A EF1A LENG7"	"Homo sapiens (Human)"	"462"
"P62879"	"GBB2_HUMAN"	"reviewed"	"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 (G protein subunit beta-2) (Transducin beta chain 2)"	"GNB2"	"Homo sapiens (Human)"	"340"
"P62873"	"GBB1_HUMAN"	"reviewed"	"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1)"	"GNB1"	"Homo sapiens (Human)"	"340"
"P78318"	"IGBP1_HUMAN"	"reviewed"	"Immunoglobulin-binding protein 1 (B-cell signal transduction molecule alpha 4) (Protein alpha-4) (CD79a-binding protein 1) (Protein phosphatase 2/4/6 regulatory subunit) (Renal carcinoma antigen NY-REN-16)"	"IGBP1 IBP1"	"Homo sapiens (Human)"	"339"
"P62805"	"H4_HUMAN"	"reviewed"	"Histone H4"	"H4C1 H4/A H4FA HIST1H4A; H4C2 H4/I H4FI HIST1H4B; H4C3 H4/G H4FG HIST1H4C; H4C4 H4/B H4FB HIST1H4D; H4C5 H4/J H4FJ HIST1H4E; H4C6 H4/C H4FC HIST1H4F; H4C8 H4/H H4FH HIST1H4H; H4C9 H4/M H4FM HIST1H4I; H4C11 H4/E H4FE HIST1H4J; H4C12 H4/D H4FD HIST1H4K; H4C13 H4/K H4FK HIST1H4L; H4C14 H4/N H4F2 H4FN HIST2H4 HIST2H4A; H4C15 H4/O H4FO HIST2H4B; H4-16 HIST4H4"	"Homo sapiens (Human)"	"103"
"Q71DI3"	"H32_HUMAN"	"reviewed"	"Histone H3.2 (H3-clustered histone 13) (H3-clustered histone 14) (H3-clustered histone 15) (Histone H3/m) (Histone H3/o)"	"H3C15 HIST2H3A; H3C14 H3F2 H3FM HIST2H3C; H3C13 HIST2H3D"	"Homo sapiens (Human)"	"136"
"P78344"	"IF4G2_HUMAN"	"reviewed"	"Eukaryotic translation initiation factor 4 gamma 2 (eIF-4-gamma 2) (eIF-4G 2) (eIF4G 2) (Death-associated protein 5) (DAP-5) (p97)"	"EIF4G2 DAP5 OK/SW-cl.75"	"Homo sapiens (Human)"	"907"
"P62942"	"FKB1A_HUMAN"	"reviewed"	"Peptidyl-prolyl cis-trans isomerase FKBP1A (PPIase FKBP1A) (EC 5.2.1.8) (12 kDa FK506-binding protein) (12 kDa FKBP) (FKBP-12) (Calstabin-1) (FK506-binding protein 1A) (FKBP-1A) (Immunophilin FKBP12) (Rotamase)"	"FKBP1A FKBP1 FKBP12"	"Homo sapiens (Human)"	"108"
"P62993"	"GRB2_HUMAN"	"reviewed"	"Growth factor receptor-bound protein 2 (Adapter protein GRB2) (Protein Ash) (SH2/SH3 adapter GRB2)"	"GRB2 ASH"	"Homo sapiens (Human)"	"217"
"P69905"	"HBA_HUMAN"	"reviewed"	"Hemoglobin subunit alpha (Alpha-globin) (Hemoglobin alpha chain)"	"HBA1; HBA2"	"Homo sapiens (Human)"	"142"
"Q13639"	"5HT4R_HUMAN"	"reviewed"	"5-hydroxytryptamine receptor 4 (5-HT-4) (5-HT4) (Serotonin receptor 4)"	"HTR4"	"Homo sapiens (Human)"	"388"
"P07384"	"CAN1_HUMAN"	"reviewed"	"Calpain-1 catalytic subunit (EC 3.4.22.52) (Calcium-activated neutral proteinase 1) (CANP 1) (Calpain mu-type) (Calpain-1 large subunit) (Cell proliferation-inducing gene 30 protein) (Micromolar-calpain) (muCANP)"	"CAPN1 CANPL1 PIG30"	"Homo sapiens (Human)"	"714"
"Q00610"	"CLH1_HUMAN"	"reviewed"	"Clathrin heavy chain 1 (Clathrin heavy chain on chromosome 17) (CLH-17)"	"CLTC CLH17 CLTCL2 KIAA0034"	"Homo sapiens (Human)"	"1675"
"Q01130"	"SRSF2_HUMAN"	"reviewed"	"Serine/arginine-rich splicing factor 2 (Protein PR264) (Splicing component, 35 kDa) (Splicing factor SC35) (SC-35) (Splicing factor, arginine/serine-rich 2)"	"SRSF2 SFRS2"	"Homo sapiens (Human)"	"221"
"P82650"	"RT22_HUMAN"	"reviewed"	"28S ribosomal protein S22, mitochondrial (MRP-S22) (S22mt) (Mitochondrial small ribosomal subunit protein mS22)"	"MRPS22 C3orf5 RPMS22 GK002"	"Homo sapiens (Human)"	"360"
"Q02878"	"RL6_HUMAN"	"reviewed"	"60S ribosomal protein L6 (Large ribosomal subunit protein eL6) (Neoplasm-related protein C140) (Tax-responsive enhancer element-binding protein 107) (TaxREB107)"	"RPL6 TXREB1"	"Homo sapiens (Human)"	"288"
"P82094"	"TMF1_HUMAN"	"reviewed"	"TATA element modulatory factor (TMF) (Androgen receptor coactivator 160 kDa protein) (Androgen receptor-associated protein of 160 kDa)"	"TMF1 ARA160"	"Homo sapiens (Human)"	"1093"
"Q01085"	"TIAR_HUMAN"	"reviewed"	"Nucleolysin TIAR (TIA-1-related protein)"	"TIAL1"	"Homo sapiens (Human)"	"375"
"Q00059"	"TFAM_HUMAN"	"reviewed"	"Transcription factor A, mitochondrial (mtTFA) (Mitochondrial transcription factor 1) (MtTF1) (Transcription factor 6) (TCF-6) (Transcription factor 6-like 2)"	"TFAM TCF6 TCF6L2"	"Homo sapiens (Human)"	"246"
"Q02543"	"RL18A_HUMAN"	"reviewed"	"60S ribosomal protein L18a (Large ribosomal subunit protein eL20)"	"RPL18A"	"Homo sapiens (Human)"	"176"
"P30520"	"PURA2_HUMAN"	"reviewed"	"Adenylosuccinate synthetase isozyme 2 (AMPSase 2) (AdSS 2) (EC 6.3.4.4) (Adenylosuccinate synthetase, acidic isozyme) (Adenylosuccinate synthetase, liver isozyme) (L-type adenylosuccinate synthetase) (IMP--aspartate ligase 2)"	"ADSS2 ADSS"	"Homo sapiens (Human)"	"456"
"P82673"	"RT35_HUMAN"	"reviewed"	"28S ribosomal protein S35, mitochondrial (MRP-S35) (S35mt) (28S ribosomal protein S28, mitochondrial) (MRP-S28) (S28mt) (Mitochondrial small ribosomal subunit protein mS35)"	"MRPS35 MRPS28 HDCMD11P MDS023 PSEC0213"	"Homo sapiens (Human)"	"323"
"P82979"	"SARNP_HUMAN"	"reviewed"	"SAP domain-containing ribonucleoprotein (Cytokine-induced protein of 29 kDa) (Nuclear protein Hcc-1) (Proliferation-associated cytokine-inducible protein CIP29)"	"SARNP HCC1 HSPC316"	"Homo sapiens (Human)"	"210"
"P84103"	"SRSF3_HUMAN"	"reviewed"	"Serine/arginine-rich splicing factor 3 (Pre-mRNA-splicing factor SRP20) (Splicing factor, arginine/serine-rich 3)"	"SRSF3 SFRS3 SRP20"	"Homo sapiens (Human)"	"164"
"P84098"	"RL19_HUMAN"	"reviewed"	"60S ribosomal protein L19 (Large ribosomal subunit protein eL19)"	"RPL19"	"Homo sapiens (Human)"	"196"
"P82930"	"RT34_HUMAN"	"reviewed"	"28S ribosomal protein S34, mitochondrial (MRP-S34) (S34mt) (Mitochondrial small ribosomal subunit protein mS34)"	"MRPS34"	"Homo sapiens (Human)"	"218"
"Q02880"	"TOP2B_HUMAN"	"reviewed"	"DNA topoisomerase 2-beta (EC 5.6.2.2) (DNA topoisomerase II, beta isozyme)"	"TOP2B"	"Homo sapiens (Human)"	"1626"
"Q00341"	"VIGLN_HUMAN"	"reviewed"	"Vigilin (High density lipoprotein-binding protein) (HDL-binding protein)"	"HDLBP HBP VGL"	"Homo sapiens (Human)"	"1268"
"Q00796"	"DHSO_HUMAN"	"reviewed"	"Sorbitol dehydrogenase (SDH) (EC 1.1.1.-) ((R,R)-butanediol dehydrogenase) (EC 1.1.1.4) (L-iditol 2-dehydrogenase) (EC 1.1.1.14) (Polyol dehydrogenase) (Ribitol dehydrogenase) (RDH) (EC 1.1.1.56) (Xylitol dehydrogenase) (XDH) (EC 1.1.1.9)"	"SORD"	"Homo sapiens (Human)"	"357"
"Q01518"	"CAP1_HUMAN"	"reviewed"	"Adenylyl cyclase-associated protein 1 (CAP 1)"	"CAP1 CAP"	"Homo sapiens (Human)"	"475"
"P78540"	"ARGI2_HUMAN"	"reviewed"	"Arginase-2, mitochondrial (EC 3.5.3.1) (Arginase II) (Kidney-type arginase) (Non-hepatic arginase) (Type II arginase)"	"ARG2"	"Homo sapiens (Human)"	"354"
"P82675"	"RT05_HUMAN"	"reviewed"	"28S ribosomal protein S5, mitochondrial (MRP-S5) (S5mt) (Mitochondrial small ribosomal subunit protein uS5m)"	"MRPS5"	"Homo sapiens (Human)"	"430"
"Q01105"	"SET_HUMAN"	"reviewed"	"Protein SET (HLA-DR-associated protein II) (Inhibitor of granzyme A-activated DNase) (IGAAD) (PHAPII) (Phosphatase 2A inhibitor I2PP2A) (I-2PP2A) (Template-activating factor I) (TAF-I)"	"SET"	"Homo sapiens (Human)"	"290"
"P82933"	"RT09_HUMAN"	"reviewed"	"28S ribosomal protein S9, mitochondrial (MRP-S9) (S9mt) (Mitochondrial small ribosomal subunit protein uS9m)"	"MRPS9 RPMS9"	"Homo sapiens (Human)"	"396"
"Q02252"	"MMSA_HUMAN"	"reviewed"	"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial (MMSDH) (Malonate-semialdehyde dehydrogenase [acylating]) (EC 1.2.1.18) (EC 1.2.1.27) (Aldehyde dehydrogenase family 6 member A1)"	"ALDH6A1 MMSDH"	"Homo sapiens (Human)"	"535"
"P83731"	"RL24_HUMAN"	"reviewed"	"60S ribosomal protein L24 (60S ribosomal protein L30) (Large ribosomal subunit protein eL24)"	"RPL24"	"Homo sapiens (Human)"	"157"
"Q01804"	"OTUD4_HUMAN"	"reviewed"	"OTU domain-containing protein 4 (EC 3.4.19.12) (HIV-1-induced protein HIN-1)"	"OTUD4 HIN-1 KIAA1046"	"Homo sapiens (Human)"	"1114"
"P83881"	"RL36A_HUMAN"	"reviewed"	"60S ribosomal protein L36a (60S ribosomal protein L44) (Cell growth-inhibiting gene 15 protein) (Cell migration-inducing gene 6 protein) (Large ribosomal subunit protein eL42)"	"RPL36A RPL44 GIG15 MIG6"	"Homo sapiens (Human)"	"106"
"P82663"	"RT25_HUMAN"	"reviewed"	"28S ribosomal protein S25, mitochondrial (MRP-S25) (S25mt) (Mitochondrial small ribosomal subunit protein mS25)"	"MRPS25 RPMS25"	"Homo sapiens (Human)"	"173"
"Q01082"	"SPTB2_HUMAN"	"reviewed"	"Spectrin beta chain, non-erythrocytic 1 (Beta-II spectrin) (Fodrin beta chain) (Spectrin, non-erythroid beta chain 1)"	"SPTBN1 SPTB2"	"Homo sapiens (Human)"	"2364"
"P33991"	"MCM4_HUMAN"	"reviewed"	"DNA replication licensing factor MCM4 (EC 3.6.4.12) (CDC21 homolog) (P1-CDC21)"	"MCM4 CDC21"	"Homo sapiens (Human)"	"863"
"Q02218"	"ODO1_HUMAN"	"reviewed"	"2-oxoglutarate dehydrogenase, mitochondrial (EC 1.2.4.2) (2-oxoglutarate dehydrogenase complex component E1) (OGDC-E1) (Alpha-ketoglutarate dehydrogenase)"	"OGDH"	"Homo sapiens (Human)"	"1023"
"Q02750"	"MP2K1_HUMAN"	"reviewed"	"Dual specificity mitogen-activated protein kinase kinase 1 (MAP kinase kinase 1) (MAPKK 1) (MKK1) (EC 2.7.12.2) (ERK activator kinase 1) (MAPK/ERK kinase 1) (MEK 1)"	"MAP2K1 MEK1 PRKMK1"	"Homo sapiens (Human)"	"393"
"P78347"	"GTF2I_HUMAN"	"reviewed"	"General transcription factor II-I (GTFII-I) (TFII-I) (Bruton tyrosine kinase-associated protein 135) (BAP-135) (BTK-associated protein 135) (SRF-Phox1-interacting protein) (SPIN) (Williams-Beuren syndrome chromosomal region 6 protein)"	"GTF2I BAP135 WBSCR6"	"Homo sapiens (Human)"	"998"
"Q00325"	"MPCP_HUMAN"	"reviewed"	"Phosphate carrier protein, mitochondrial (Phosphate transport protein) (PTP) (Solute carrier family 25 member 3)"	"SLC25A3 PHC OK/SW-cl.48"	"Homo sapiens (Human)"	"362"
"P78527"	"PRKDC_HUMAN"	"reviewed"	"DNA-dependent protein kinase catalytic subunit (DNA-PK catalytic subunit) (DNA-PKcs) (EC 2.7.11.1) (DNPK1) (p460)"	"PRKDC HYRC HYRC1"	"Homo sapiens (Human)"	"4128"
"Q00577"	"PURA_HUMAN"	"reviewed"	"Transcriptional activator protein Pur-alpha (Purine-rich single-stranded DNA-binding protein alpha)"	"PURA PUR1"	"Homo sapiens (Human)"	"322"
"P98175"	"RBM10_HUMAN"	"reviewed"	"RNA-binding protein 10 (G patch domain-containing protein 9) (RNA-binding motif protein 10) (RNA-binding protein S1-1) (S1-1)"	"RBM10 DXS8237E GPATC9 GPATCH9 KIAA0122"	"Homo sapiens (Human)"	"930"
"P98179"	"RBM3_HUMAN"	"reviewed"	"RNA-binding protein 3 (RNA-binding motif protein 3) (RNPL)"	"RBM3 RNPL"	"Homo sapiens (Human)"	"157"
"P78371"	"TCPB_HUMAN"	"reviewed"	"T-complex protein 1 subunit beta (TCP-1-beta) (CCT-beta)"	"CCT2 99D8.1 CCTB"	"Homo sapiens (Human)"	"535"
"P99999"	"CYC_HUMAN"	"reviewed"	"Cytochrome c"	"CYCS CYC"	"Homo sapiens (Human)"	"105"
"Q00839"	"HNRPU_HUMAN"	"reviewed"	"Heterogeneous nuclear ribonucleoprotein U (hnRNP U) (GRIP120) (Nuclear p120 ribonucleoprotein) (Scaffold-attachment factor A) (SAF-A) (p120) (pp120)"	"HNRNPU C1orf199 HNRPU SAFA U21.1"	"Homo sapiens (Human)"	"825"
"Q00688"	"FKBP3_HUMAN"	"reviewed"	"Peptidyl-prolyl cis-trans isomerase FKBP3 (PPIase FKBP3) (EC 5.2.1.8) (25 kDa FK506-binding protein) (25 kDa FKBP) (FKBP-25) (FK506-binding protein 3) (FKBP-3) (Immunophilin FKBP25) (Rapamycin-selective 25 kDa immunophilin) (Rotamase)"	"FKBP3 FKBP25"	"Homo sapiens (Human)"	"224"
"Q02790"	"FKBP4_HUMAN"	"reviewed"	"Peptidyl-prolyl cis-trans isomerase FKBP4 (PPIase FKBP4) (EC 5.2.1.8) (51 kDa FK506-binding protein) (FKBP51) (52 kDa FK506-binding protein) (52 kDa FKBP) (FKBP-52) (59 kDa immunophilin) (p59) (FK506-binding protein 4) (FKBP-4) (FKBP59) (HSP-binding immunophilin) (HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed]"	"FKBP4 FKBP52"	"Homo sapiens (Human)"	"459"
"P80404"	"GABT_HUMAN"	"reviewed"	"4-aminobutyrate aminotransferase, mitochondrial (EC 2.6.1.19) ((S)-3-amino-2-methylpropionate transaminase) (EC 2.6.1.22) (GABA aminotransferase) (GABA-AT) (Gamma-amino-N-butyrate transaminase) (GABA transaminase) (GABA-T) (L-AIBAT)"	"ABAT GABAT"	"Homo sapiens (Human)"	"500"
"Q01581"	"HMCS1_HUMAN"	"reviewed"	"Hydroxymethylglutaryl-CoA synthase, cytoplasmic (HMG-CoA synthase) (EC 2.3.3.10) (3-hydroxy-3-methylglutaryl coenzyme A synthase)"	"HMGCS1 HMGCS"	"Homo sapiens (Human)"	"520"
"P84090"	"ERH_HUMAN"	"reviewed"	"Enhancer of rudimentary homolog"	"ERH"	"Homo sapiens (Human)"	"104"
"Q01546"	"K22O_HUMAN"	"reviewed"	"Keratin, type II cytoskeletal 2 oral (Cytokeratin-2P) (CK-2P) (K2P) (Keratin-76) (K76) (Type-II keratin Kb9)"	"KRT76 KRT2B KRT2P"	"Homo sapiens (Human)"	"638"
"P20711"	"DDC_HUMAN"	"reviewed"	"Aromatic-L-amino-acid decarboxylase (AADC) (EC 4.1.1.28) (DOPA decarboxylase) (DDC)"	"DDC AADC"	"Homo sapiens (Human)"	"480"
"P78417"	"GSTO1_HUMAN"	"reviewed"	"Glutathione S-transferase omega-1 (GSTO-1) (EC 2.5.1.18) (Glutathione S-transferase omega 1-1) (GSTO 1-1) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1) (Monomethylarsonic acid reductase) (MMA(V) reductase) (EC 1.20.4.2) (S-(Phenacyl)glutathione reductase) (SPG-R)"	"GSTO1 GSTTLP28"	"Homo sapiens (Human)"	"241"
"Q01469"	"FABP5_HUMAN"	"reviewed"	"Fatty acid-binding protein 5 (Epidermal-type fatty acid-binding protein) (E-FABP) (Fatty acid-binding protein, epidermal) (Psoriasis-associated fatty acid-binding protein homolog) (PA-FABP)"	"FABP5"	"Homo sapiens (Human)"	"135"
"P84085"	"ARF5_HUMAN"	"reviewed"	"ADP-ribosylation factor 5"	"ARF5"	"Homo sapiens (Human)"	"180"
"Q01844"	"EWS_HUMAN"	"reviewed"	"RNA-binding protein EWS (EWS oncogene) (Ewing sarcoma breakpoint region 1 protein)"	"EWSR1 EWS"	"Homo sapiens (Human)"	"656"
"P81605"	"DCD_HUMAN"	"reviewed"	"Dermcidin (EC 3.4.-.-) (Preproteolysin) [Cleaved into: Survival-promoting peptide; DCD-1]"	"DCD AIDD DSEP"	"Homo sapiens (Human)"	"110"
"Q02413"	"DSG1_HUMAN"	"reviewed"	"Desmoglein-1 (Cadherin family member 4) (Desmosomal glycoprotein 1) (DG1) (DGI) (Pemphigus foliaceus antigen)"	"DSG1 CDHF4"	"Homo sapiens (Human)"	"1049"
"Q07002"	"CDK18_HUMAN"	"reviewed"	"Cyclin-dependent kinase 18 (EC 2.7.11.22) (Cell division protein kinase 18) (PCTAIRE-motif protein kinase 3) (Serine/threonine-protein kinase PCTAIRE-3)"	"CDK18 PCTAIRE3 PCTK3"	"Homo sapiens (Human)"	"474"
"Q05048"	"CSTF1_HUMAN"	"reviewed"	"Cleavage stimulation factor subunit 1 (CF-1 50 kDa subunit) (Cleavage stimulation factor 50 kDa subunit) (CSTF 50 kDa subunit) (CstF-50)"	"CSTF1"	"Homo sapiens (Human)"	"431"
"Q12996"	"CSTF3_HUMAN"	"reviewed"	"Cleavage stimulation factor subunit 3 (CF-1 77 kDa subunit) (Cleavage stimulation factor 77 kDa subunit) (CSTF 77 kDa subunit) (CstF-77)"	"CSTF3"	"Homo sapiens (Human)"	"717"
"Q07021"	"C1QBP_HUMAN"	"reviewed"	"Complement component 1 Q subcomponent-binding protein, mitochondrial (ASF/SF2-associated protein p32) (Glycoprotein gC1qBP) (C1qBP) (Hyaluronan-binding protein 1) (Mitochondrial matrix protein p32) (gC1q-R protein) (p33) (SF2AP32)"	"C1QBP GC1QBP HABP1 SF2P32"	"Homo sapiens (Human)"	"282"
"Q05519"	"SRS11_HUMAN"	"reviewed"	"Serine/arginine-rich splicing factor 11 (Arginine-rich 54 kDa nuclear protein) (p54) (Splicing factor, arginine/serine-rich 11)"	"SRSF11 SFRS11"	"Homo sapiens (Human)"	"484"
"Q12931"	"TRAP1_HUMAN"	"reviewed"	"Heat shock protein 75 kDa, mitochondrial (HSP 75) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)"	"TRAP1 HSP75"	"Homo sapiens (Human)"	"704"
"Q08188"	"TGM3_HUMAN"	"reviewed"	"Protein-glutamine gamma-glutamyltransferase E (EC 2.3.2.13) (Transglutaminase E) (TG(E)) (TGE) (TGase E) (Transglutaminase-3) (TGase-3) [Cleaved into: Protein-glutamine gamma-glutamyltransferase E 50 kDa catalytic chain; Protein-glutamine gamma-glutamyltransferase E 27 kDa non-catalytic chain]"	"TGM3"	"Homo sapiens (Human)"	"693"
"Q06520"	"ST2A1_HUMAN"	"reviewed"	"Bile salt sulfotransferase (EC 2.8.2.14) (Dehydroepiandrosterone sulfotransferase) (DHEA-ST) (Hydroxysteroid Sulfotransferase) (HST) (ST2) (ST2A3) (Sulfotransferase 2A1) (ST2A1)"	"SULT2A1 HST STD"	"Homo sapiens (Human)"	"285"
"Q04837"	"SSBP_HUMAN"	"reviewed"	"Single-stranded DNA-binding protein, mitochondrial (Mt-SSB) (MtSSB) (PWP1-interacting protein 17)"	"SSBP1 SSBP"	"Homo sapiens (Human)"	"148"
"Q07960"	"RHG01_HUMAN"	"reviewed"	"Rho GTPase-activating protein 1 (CDC42 GTPase-activating protein) (GTPase-activating protein rhoGAP) (Rho-related small GTPase protein activator) (Rho-type GTPase-activating protein 1) (p50-RhoGAP)"	"ARHGAP1 CDC42GAP RHOGAP1"	"Homo sapiens (Human)"	"439"
"Q12874"	"SF3A3_HUMAN"	"reviewed"	"Splicing factor 3A subunit 3 (SF3a60) (Spliceosome-associated protein 61) (SAP 61)"	"SF3A3 SAP61"	"Homo sapiens (Human)"	"501"
"Q12772"	"SRBP2_HUMAN"	"reviewed"	"Sterol regulatory element-binding protein 2 (SREBP-2) (Class D basic helix-loop-helix protein 2) (bHLHd2) (Sterol regulatory element-binding transcription factor 2) [Cleaved into: Processed sterol regulatory element-binding protein 2 (Transcription factor SREBF2)]"	"SREBF2 BHLHD2 SREBP2"	"Homo sapiens (Human)"	"1141"
"Q08945"	"SSRP1_HUMAN"	"reviewed"	"FACT complex subunit SSRP1 (Chromatin-specific transcription elongation factor 80 kDa subunit) (Facilitates chromatin transcription complex 80 kDa subunit) (FACT 80 kDa subunit) (FACTp80) (Facilitates chromatin transcription complex subunit SSRP1) (Recombination signal sequence recognition protein 1) (Structure-specific recognition protein 1) (hSSRP1) (T160)"	"SSRP1 FACT80"	"Homo sapiens (Human)"	"709"
"P04278"	"SHBG_HUMAN"	"reviewed"	"Sex hormone-binding globulin (SHBG) (Sex steroid-binding protein) (SBP) (Testis-specific androgen-binding protein) (ABP) (Testosterone-estradiol-binding globulin) (TeBG) (Testosterone-estrogen-binding globulin)"	"SHBG"	"Homo sapiens (Human)"	"402"
"Q12904"	"AIMP1_HUMAN"	"reviewed"	"Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 (Multisynthase complex auxiliary component p43) [Cleaved into: Endothelial monocyte-activating polypeptide 2 (EMAP-2) (Endothelial monocyte-activating polypeptide II) (EMAP-II) (Small inducible cytokine subfamily E member 1)]"	"AIMP1 EMAP2 SCYE1"	"Homo sapiens (Human)"	"312"
"Q09666"	"AHNK_HUMAN"	"reviewed"	"Neuroblast differentiation-associated protein AHNAK (Desmoyokin)"	"AHNAK PM227"	"Homo sapiens (Human)"	"5890"
"Q04323"	"UBXN1_HUMAN"	"reviewed"	"UBX domain-containing protein 1 (SAPK substrate protein 1) (UBA/UBX 33.3 kDa protein)"	"UBXN1 SAKS1"	"Homo sapiens (Human)"	"297"
"Q12792"	"TWF1_HUMAN"	"reviewed"	"Twinfilin-1 (Protein A6) (Protein tyrosine kinase 9)"	"TWF1 PTK9"	"Homo sapiens (Human)"	"350"
"Q10570"	"CPSF1_HUMAN"	"reviewed"	"Cleavage and polyadenylation specificity factor subunit 1 (Cleavage and polyadenylation specificity factor 160 kDa subunit) (CPSF 160 kDa subunit)"	"CPSF1 CPSF160"	"Homo sapiens (Human)"	"1443"
"Q07020"	"RL18_HUMAN"	"reviewed"	"60S ribosomal protein L18 (Large ribosomal subunit protein eL18)"	"RPL18"	"Homo sapiens (Human)"	"188"
